order_id,order_date,region,sales_channel,product_name,qty_sold,unit_price,discount_percent,cogs_per_unit,sales_rep,year,month,quarter,gross_revenue,discount_amount,net_revenue,total_cogs,gross_profit,gross_margin_percent
BT-01608,2023-08-14,East,Online,Hair Serum 100ml,2,500.0,5.9,177.15,Pooja N,2023,August,3,1000.0,59.00000000000001,941.0,354.3,586.7,62.34856535600426
BT-01669,2023-08-14,East,General Trade,Hair Oil 200ml,50,310.0,5.1,110.86,Sneha B,2023,August,3,15500.0,790.5,14709.5,5543.0,9166.5,62.31687004996771
BT-01979,2023-08-14,West,Salon Wholesale,Under Eye Cream 15ml,50,910.0,28.2,299.3,Nidhi C,2023,August,3,45500.0,12830.999999999998,32669.0,14965.0,17704.0,54.19204750681074
BT-02188,2023-08-14,West,Online,Night Repair Cream 50ml,56,860.0,26.6,281.74,Rahul D,2023,August,3,48160.0,12810.560000000001,35349.44,15777.44,19572.0,55.36721373803941
BT-03441,2023-08-14,Central,Pharmacy,Vitamin C Face Serum 30ml,39,480.0,7.1,162.05,Vikram N,2023,August,3,18720.0,1329.12,17390.88,6319.950000000001,11070.93,63.65940078937926
BT-03619,2023-08-14,South,Pharmacy,Hair Oil 200ml,46,270.0,21.9,83.0,Priya R,2023,August,3,12420.0,2719.9799999999996,9700.02,3818.0,5882.02,60.639256413904306
BT-04100,2023-08-14,East,Online,Blush Palette,27,700.0,15.0,322.42,Sneha B,2023,August,3,18900.0,2835.0,16065.0,8705.34,7359.66,45.811764705882354
BT-04448,2023-08-14,North,Online,Night Repair Cream 50ml,54,740.0,13.4,279.65,Anjali M,2023,August,3,39960.0,5354.64,34605.36,15101.099999999999,19504.260000000002,56.361962424318094
BT-00255,2023-08-15,East,Online,SPF 50 Sunscreen 100g,53,450.0,9.1,177.44,Pooja N,2023,August,3,23850.0,2170.35,21679.65,9404.32,12275.330000000002,56.621439921769955
BT-00313,2023-08-15,East,Pharmacy,Hair Oil 200ml,31,390.0,13.9,123.2,Sneha B,2023,August,3,12090.0,1680.5100000000002,10409.49,3819.2000000000003,6590.289999999999,63.31040233479257
BT-00542,2023-08-15,North,General Trade,Hydrating Moisturiser 50ml,18,540.0,6.0,178.25,Deepa S,2023,August,3,9720.0,583.1999999999999,9136.8,3208.5,5928.299999999999,64.88376674546888
BT-01783,2023-08-15,North,Salon Wholesale,SPF 50 Sunscreen 100g,40,540.0,11.8,208.06,Anjali M,2023,August,3,21600.0,2548.8,19051.2,8322.4,10728.800000000001,56.315612664819014
BT-01945,2023-08-15,East,General Trade,Hair Serum 100ml,39,680.0,11.1,248.2,Sneha B,2023,August,3,26520.0,2943.7200000000003,23576.28,9679.8,13896.48,58.94263217097863
BT-02293,2023-08-15,Central,Salon Wholesale,Matte Lipstick,25,290.0,8.4,106.2,Suresh K,2023,August,3,7250.0,609.0,6641.0,2655.0,3986.0,60.02108116247553
BT-02516,2023-08-15,West,General Trade,Mascara,32,370.0,33.7,145.85,Priya S,2023,August,3,11840.0,3990.0800000000004,7849.92,4667.2,3182.7200000000003,40.544617015205255
BT-03049,2023-08-15,East,Modern Trade,Compact Powder,22,380.0,7.7,146.22,Meena G,2023,August,3,8360.0,643.72,7716.28,3216.84,4499.44,58.31099960084393
BT-03142,2023-08-15,East,Salon Wholesale,Lip Gloss,44,320.0,7.3,91.3,Pooja N,2023,August,3,14080.0,1027.84,13052.16,4017.2,9034.96,69.22195253505933
BT-03161,2023-08-15,West,Modern Trade,Hair Serum 100ml,5,580.0,28.1,226.66,Priya S,2023,August,3,2900.0,814.9000000000001,2085.1,1133.3,951.8,45.64769075823701
BT-04480,2023-08-15,Central,Online,SPF 50 Sunscreen 100g,51,500.0,7.3,219.5,Sunita P,2023,August,3,25500.0,1861.4999999999998,23638.5,11194.5,12444.0,52.642934196332256
BT-04565,2023-08-15,West,General Trade,Matte Lipstick,35,350.0,28.5,114.94,Rahul D,2023,August,3,12250.0,3491.2499999999995,8758.75,4022.9,4735.85,54.069930069930074
BT-04566,2023-08-15,Central,Salon Wholesale,Kajal Eye Pencil,27,130.0,10.3,38.27,Sunita P,2023,August,3,3510.0,361.53000000000003,3148.47,1033.2900000000002,2115.1799999999994,67.18120229825914
BT-04732,2023-08-15,North,Modern Trade,Mascara,41,330.0,12.6,132.46,Anjali M,2023,August,3,13530.0,1704.78,11825.22,5430.860000000001,6394.359999999999,54.07391997781013
BT-00786,2023-08-16,West,Pharmacy,Matte Lipstick,44,500.0,32.8,179.3,Priya S,2023,August,3,22000.0,7215.999999999999,14784.0,7889.200000000001,6894.799999999999,46.63690476190476
BT-01468,2023-08-16,Central,Pharmacy,Hydrating Moisturiser 50ml,23,520.0,7.2,193.86,Suresh K,2023,August,3,11960.0,861.1200000000001,11098.88,4458.780000000001,6640.0999999999985,59.8267572944297
BT-01997,2023-08-16,South,Salon Wholesale,Kajal Eye Pencil,14,120.0,15.3,37.13,Kiran T,2023,August,3,1680.0,257.04,1422.96,519.82,903.14,63.469106650924836
BT-02056,2023-08-16,West,General Trade,Night Repair Cream 50ml,41,840.0,38.1,290.72,Nidhi C,2023,August,3,34440.0,13121.64,21318.36,11919.52,9398.84,44.08800676975152
BT-02220,2023-08-16,North,General Trade,Eyeshadow Palette 9-shade,33,740.0,7.4,337.0,Deepa S,2023,August,3,24420.0,1807.0800000000002,22612.92,11121.0,11491.919999999998,50.82015060416788
BT-02230,2023-08-16,South,Pharmacy,Matte Lipstick,3,340.0,27.4,113.66,Kiran T,2023,August,3,1020.0,279.47999999999996,740.52,340.98,399.53999999999996,53.95397828552908
BT-02456,2023-08-16,Central,General Trade,Lip Gloss,51,200.0,7.9,68.22,Sunita P,2023,August,3,10200.0,805.8,9394.2,3479.22,5914.980000000001,62.9641693811075
BT-02503,2023-08-16,South,General Trade,Micellar Cleansing Water,33,350.0,30.5,102.06,Priya R,2023,August,3,11550.0,3522.75,8027.25,3367.98,4659.27,58.043165467625904
BT-03409,2023-08-16,East,Online,Nail Polish Set (12pc),12,480.0,14.5,183.55,Meena G,2023,August,3,5760.0,835.1999999999999,4924.8,2202.6000000000004,2722.2,55.27534113060428
BT-04957,2023-08-16,South,Salon Wholesale,Face Wash 100ml,35,300.0,16.2,77.97,Anand V,2023,August,3,10500.0,1701.0,8799.0,2728.95,6070.05,68.9856801909308
BT-00219,2023-08-17,West,Salon Wholesale,Micellar Cleansing Water,6,280.0,31.0,91.67,Nidhi C,2023,August,3,1680.0,520.8,1159.2,550.02,609.1800000000001,52.55175983436854
BT-00581,2023-08-17,East,Online,Blush Palette,17,650.0,9.3,291.2,Pooja N,2023,August,3,11050.0,1027.65,10022.35,4950.4,5071.950000000001,50.60639470782801
BT-00643,2023-08-17,East,Modern Trade,Hair Serum 100ml,7,420.0,11.5,143.81,Sneha B,2023,August,3,2940.0,338.1,2601.9,1006.6700000000001,1595.23,61.31019639494215
BT-00815,2023-08-17,West,General Trade,Under Eye Cream 15ml,32,840.0,38.1,249.73,Priya S,2023,August,3,26880.0,10241.28,16638.72,7991.36,8647.36,51.97130548503731
BT-00911,2023-08-17,East,General Trade,Micellar Cleansing Water,52,430.0,6.9,144.52,Pooja N,2023,August,3,22360.0,1542.8400000000001,20817.16,7515.040000000001,13302.119999999999,63.899782679289586
BT-01246,2023-08-17,West,Salon Wholesale,Mascara,48,560.0,26.4,241.19,Rahul D,2023,August,3,26880.0,7096.320000000001,19783.68,11577.119999999999,8206.560000000001,41.481463509316775
BT-01360,2023-08-17,South,General Trade,SPF 50 Sunscreen 100g,22,500.0,21.0,198.2,Kiran T,2023,August,3,11000.0,2310.0,8690.0,4360.4,4329.6,49.822784810126585
BT-02379,2023-08-17,East,Modern Trade,Mascara,56,480.0,14.7,169.01,Sneha B,2023,August,3,26880.0,3951.3599999999997,22928.64,9464.56,13464.08,58.7216686205549
BT-03066,2023-08-17,North,Salon Wholesale,Hydrating Moisturiser 50ml,24,620.0,7.7,189.04,Rohit K,2023,August,3,14880.0,1145.76,13734.24,4536.96,9197.279999999999,66.96606437633243
BT-03247,2023-08-17,West,Modern Trade,Face Wash 100ml,10,210.0,39.5,64.58,Nidhi C,2023,August,3,2100.0,829.5,1270.5,645.8,624.7,49.16961826052735
BT-03399,2023-08-17,West,General Trade,Rose Water Toner 200ml,41,340.0,25.1,98.5,Rahul D,2023,August,3,13940.0,3498.94,10441.06,4038.5,6402.5599999999995,61.32097698892641
BT-04721,2023-08-17,West,Pharmacy,Compact Powder,16,330.0,39.7,100.42,Rahul D,2023,August,3,5280.0,2096.1600000000003,3183.8399999999997,1606.72,1577.1199999999997,49.53515252022714
BT-00243,2023-08-18,North,Modern Trade,Blush Palette,56,530.0,14.7,253.98,Rohit K,2023,August,3,29680.0,4362.96,25317.04,14222.88,11094.160000000002,43.82092061315225
BT-00836,2023-08-18,West,Pharmacy,SPF 50 Sunscreen 100g,19,530.0,34.9,195.2,Nidhi C,2023,August,3,10070.0,3514.43,6555.57,3708.7999999999997,2846.77,43.42520940208098
BT-00903,2023-08-18,East,Modern Trade,Rose Water Toner 200ml,18,350.0,14.6,102.31,Sneha B,2023,August,3,6300.0,919.8,5380.2,1841.58,3538.62,65.77116092338575
BT-00966,2023-08-18,West,Salon Wholesale,Hydrating Moisturiser 50ml,13,490.0,34.2,151.75,Rahul D,2023,August,3,6370.0,2178.54,4191.46,1972.75,2218.71,52.9340611624589
BT-01479,2023-08-18,North,Modern Trade,Mascara,43,320.0,6.9,141.06,Rohit K,2023,August,3,13760.0,949.44,12810.56,6065.58,6744.98,52.65171858216971
BT-01867,2023-08-18,West,Pharmacy,Vitamin C Face Serum 30ml,7,730.0,35.4,242.43,Priya S,2023,August,3,5110.0,1808.9399999999998,3301.0600000000004,1697.01,1604.0500000000004,48.59196742864414
BT-02167,2023-08-18,East,Modern Trade,Face Wash 100ml,49,320.0,5.3,87.78,Sneha B,2023,August,3,15680.0,831.04,14848.96,4301.22,10547.739999999998,71.03352692713833
BT-02208,2023-08-18,Central,Salon Wholesale,Perfume 100ml EDP,39,2120.0,5.7,1087.14,Sunita P,2023,August,3,82680.0,4712.76,77967.24,42398.46000000001,35568.78,45.6201604673963
BT-02785,2023-08-18,North,Pharmacy,Blush Palette,5,530.0,9.4,244.54,Deepa S,2023,August,3,2650.0,249.1,2400.9,1222.7,1178.2,49.07326419259444
BT-04150,2023-08-18,North,Salon Wholesale,Matte Lipstick,59,390.0,10.2,142.97,Anjali M,2023,August,3,23010.0,2347.02,20662.98,8435.23,12227.75,59.17708868711096
BT-04272,2023-08-18,South,General Trade,Matte Lipstick,34,430.0,21.3,130.59,Anand V,2023,August,3,14620.0,3114.06,11505.94,4440.06,7065.88,61.41071481339204
BT-04406,2023-08-18,Central,Modern Trade,Mascara,36,500.0,7.8,175.1,Vikram N,2023,August,3,18000.0,1404.0,16596.0,6303.599999999999,10292.400000000001,62.01735357917572
BT-04639,2023-08-18,West,Pharmacy,Blush Palette,38,570.0,39.8,253.14,Rahul D,2023,August,3,21660.0,8620.679999999998,13039.320000000002,9619.32,3420.000000000002,26.228361601678625
BT-04828,2023-08-18,West,Salon Wholesale,Hair Oil 200ml,58,340.0,30.7,104.96,Rahul D,2023,August,3,19720.0,6054.04,13665.96,6087.679999999999,7578.28,55.453696630167215
BT-00178,2023-08-19,Central,Modern Trade,Under Eye Cream 15ml,44,750.0,8.6,244.72,Suresh K,2023,August,3,33000.0,2838.0,30162.0,10767.68,19394.32,64.30051057622174
BT-00813,2023-08-19,East,Salon Wholesale,Face Wash 100ml,31,250.0,9.7,80.9,Pooja N,2023,August,3,7750.0,751.7499999999999,6998.25,2507.9,4490.35,64.1638981173865
BT-01504,2023-08-19,East,Online,Matte Lipstick,60,350.0,15.5,118.72,Sneha B,2023,August,3,21000.0,3255.0,17745.0,7123.2,10621.8,59.85798816568047
BT-01542,2023-08-19,East,Pharmacy,Hair Serum 100ml,35,630.0,12.8,242.55,Meena G,2023,August,3,22050.0,2822.4,19227.6,8489.25,10738.349999999999,55.84862385321101
BT-01548,2023-08-19,North,Modern Trade,Under Eye Cream 15ml,5,600.0,11.0,183.84,Deepa S,2023,August,3,3000.0,330.0,2670.0,919.2,1750.8,65.57303370786516
BT-02264,2023-08-19,Central,Salon Wholesale,Nail Polish Set (12pc),33,650.0,6.6,301.53,Vikram N,2023,August,3,21450.0,1415.7,20034.3,9950.49,10083.81,50.33272936913193
BT-02861,2023-08-19,North,Salon Wholesale,Mascara,6,490.0,9.0,212.22,Anjali M,2023,August,3,2940.0,264.59999999999997,2675.4,1273.32,1402.0800000000002,52.406369141063024
BT-02968,2023-08-19,East,General Trade,BB Cream 30ml,11,600.0,8.8,215.46,Pooja N,2023,August,3,6600.0,580.8000000000001,6019.2,2370.06,3649.14,60.62499999999999
BT-03170,2023-08-19,South,Modern Trade,Nail Polish Set (12pc),48,390.0,15.5,167.58,Anand V,2023,August,3,18720.0,2901.6,15818.4,8043.84,7774.5599999999995,49.148839326354114
BT-03985,2023-08-19,Central,Online,Hair Serum 100ml,10,420.0,9.5,179.76,Suresh K,2023,August,3,4200.0,399.0,3801.0,1797.6,2003.4,52.707182320441994
BT-04577,2023-08-19,Central,Salon Wholesale,Perfume 100ml EDP,10,1410.0,8.9,574.57,Suresh K,2023,August,3,14100.0,1254.9,12845.1,5745.700000000001,7099.4,55.26932448949404
BT-04746,2023-08-19,South,Online,Eyeshadow Palette 9-shade,34,780.0,14.8,379.7,Anand V,2023,August,3,26520.0,3924.9600000000005,22595.04,12909.8,9685.240000000002,42.86445166726857
BT-04749,2023-08-19,East,Pharmacy,Kajal Eye Pencil,43,200.0,4.6,64.78,Pooja N,2023,August,3,8600.0,395.59999999999997,8204.4,2785.54,5418.86,66.0482180293501
BT-00227,2023-08-20,South,Salon Wholesale,Face Wash 100ml,19,290.0,22.4,79.29,Kiran T,2023,August,3,5510.0,1234.2399999999998,4275.76,1506.5100000000002,2769.25,64.76626377532882
BT-00293,2023-08-20,East,General Trade,Rose Water Toner 200ml,2,330.0,9.3,75.21,Pooja N,2023,August,3,660.0,61.38000000000001,598.62,150.42,448.20000000000005,74.87220607397013
BT-01255,2023-08-20,East,Modern Trade,Under Eye Cream 15ml,20,560.0,4.8,174.55,Pooja N,2023,August,3,11200.0,537.6,10662.4,3491.0,7171.4,67.25877851140456
BT-02268,2023-08-20,Central,General Trade,Lip Gloss,54,230.0,8.5,72.29,Suresh K,2023,August,3,12420.0,1055.7,11364.3,3903.6600000000003,7460.639999999999,65.64979805179377
BT-02299,2023-08-20,West,General Trade,Hydrating Moisturiser 50ml,28,600.0,36.1,198.3,Rahul D,2023,August,3,16800.0,6064.8,10735.2,5552.400000000001,5182.8,48.27856025039124
BT-03384,2023-08-20,Central,Modern Trade,SPF 50 Sunscreen 100g,33,490.0,11.1,215.6,Sunita P,2023,August,3,16170.0,1794.8700000000001,14375.13,7114.8,7260.329999999999,50.506186726659166
BT-03414,2023-08-20,East,Modern Trade,Hydrating Moisturiser 50ml,20,560.0,5.3,217.11,Sneha B,2023,August,3,11200.0,593.6,10606.4,4342.200000000001,6264.199999999999,59.06056720470658
BT-03468,2023-08-20,South,Pharmacy,Vitamin C Face Serum 30ml,3,750.0,27.9,254.78,Kiran T,2023,August,3,2250.0,627.7499999999999,1622.25,764.34,857.91,52.88395746648173
BT-03545,2023-08-20,North,Online,Under Eye Cream 15ml,30,630.0,12.1,203.74,Rohit K,2023,August,3,18900.0,2286.9,16613.1,6112.200000000001,10500.899999999998,63.208552287050566
BT-04672,2023-08-20,Central,Pharmacy,Face Wash 100ml,6,260.0,9.7,80.73,Vikram N,2023,August,3,1560.0,151.32,1408.68,484.38,924.3000000000001,65.61461794019934
BT-04803,2023-08-20,North,Pharmacy,Under Eye Cream 15ml,41,570.0,9.4,190.67,Deepa S,2023,August,3,23370.0,2196.78,21173.22,7817.469999999999,13355.750000000002,63.0785019945006
BT-04985,2023-08-20,East,Online,Mascara,24,550.0,16.4,246.95,Meena G,2023,August,3,13200.0,2164.7999999999997,11035.2,5926.799999999999,5108.4000000000015,46.29186602870814
BT-00860,2023-08-21,South,Modern Trade,Night Repair Cream 50ml,47,1150.0,28.6,383.41,Priya R,2023,August,3,54050.0,15458.300000000001,38591.7,18020.27,20571.429999999997,53.30532212885154
BT-00994,2023-08-21,West,Pharmacy,SPF 50 Sunscreen 100g,37,580.0,28.1,213.67,Priya S,2023,August,3,21460.0,6030.26,15429.74,7905.79,7523.95,48.762649273416145
BT-01544,2023-08-21,West,Salon Wholesale,Hair Oil 200ml,35,250.0,34.0,78.1,Rahul D,2023,August,3,8750.0,2975.0,5775.0,2733.5,3041.5,52.666666666666664
BT-01661,2023-08-21,North,Salon Wholesale,Eyeshadow Palette 9-shade,9,860.0,7.0,391.73,Deepa S,2023,August,3,7740.0,541.8000000000001,7198.2,3525.57,3672.6299999999997,51.02150537634408
BT-02179,2023-08-21,Central,General Trade,Micellar Cleansing Water,12,290.0,9.0,99.62,Vikram N,2023,August,3,3480.0,313.2,3166.8,1195.44,1971.3600000000001,62.250852595680186
BT-02198,2023-08-21,East,Modern Trade,Kajal Eye Pencil,20,200.0,10.2,64.76,Meena G,2023,August,3,4000.0,408.0,3592.0,1295.2,2296.8,63.94209354120268
BT-02845,2023-08-21,Central,General Trade,Matte Lipstick,18,360.0,9.9,143.21,Vikram N,2023,August,3,6480.0,641.52,5838.48,2577.78,3260.6999999999994,55.84844000493278
BT-02941,2023-08-21,East,Modern Trade,Vitamin C Face Serum 30ml,30,660.0,7.5,191.8,Meena G,2023,August,3,19800.0,1485.0,18315.0,5754.0,12561.0,68.58312858312858
BT-02975,2023-08-21,North,Pharmacy,SPF 50 Sunscreen 100g,13,420.0,7.6,182.15,Anjali M,2023,August,3,5460.0,414.96,5045.04,2367.9500000000003,2677.0899999999997,53.063801278086984
BT-03117,2023-08-21,West,Modern Trade,Hair Serum 100ml,50,500.0,32.1,176.95,Rahul D,2023,August,3,25000.0,8025.0,16975.0,8847.5,8127.5,47.87923416789396
BT-03401,2023-08-21,North,Salon Wholesale,Kajal Eye Pencil,55,190.0,6.3,61.22,Anjali M,2023,August,3,10450.0,658.35,9791.65,3367.1,6424.549999999999,65.6125372128293
BT-03456,2023-08-21,South,Online,Compact Powder,14,460.0,20.8,167.21,Anand V,2023,August,3,6440.0,1339.5200000000002,5100.48,2340.94,2759.5399999999995,54.10353535353535
BT-03563,2023-08-21,West,Modern Trade,Night Repair Cream 50ml,29,920.0,28.3,379.13,Rahul D,2023,August,3,26680.0,7550.4400000000005,19129.559999999998,10994.77,8134.789999999997,42.52471044812321
BT-04537,2023-08-21,West,Online,Hair Serum 100ml,18,580.0,29.1,248.12,Priya S,2023,August,3,10440.0,3038.0400000000004,7401.959999999999,4466.16,2935.7999999999993,39.662467778804526
BT-04587,2023-08-21,East,General Trade,Kajal Eye Pencil,57,200.0,11.5,62.62,Meena G,2023,August,3,11400.0,1311.0,10089.0,3569.3399999999997,6519.66,64.62146892655367
BT-04637,2023-08-21,West,Modern Trade,Compact Powder,58,320.0,31.6,119.87,Priya S,2023,August,3,18560.0,5864.96,12695.04,6952.46,5742.580000000001,45.23483187134503
BT-00191,2023-08-22,East,Salon Wholesale,Blush Palette,15,820.0,8.0,353.75,Meena G,2023,August,3,12300.0,984.0,11316.0,5306.25,6009.75,53.10843054082714
BT-00440,2023-08-22,South,Modern Trade,Compact Powder,60,420.0,23.6,156.62,Kiran T,2023,August,3,25200.0,5947.200000000001,19252.8,9397.2,9855.599999999999,51.19047619047619
BT-00609,2023-08-22,East,Online,Eyeshadow Palette 9-shade,7,830.0,8.1,335.07,Sneha B,2023,August,3,5810.0,470.61,5339.39,2345.49,2993.9000000000005,56.071948293718954
BT-00673,2023-08-22,Central,General Trade,Face Wash 100ml,43,300.0,9.2,97.8,Suresh K,2023,August,3,12900.0,1186.8,11713.2,4205.4,7507.800000000001,64.09691629955948
BT-00685,2023-08-22,South,General Trade,Night Repair Cream 50ml,42,870.0,28.9,360.01,Priya R,2023,August,3,36540.0,10560.06,25979.940000000002,15120.42,10859.520000000002,41.799634641188554
BT-01140,2023-08-22,Central,General Trade,Eyeshadow Palette 9-shade,10,800.0,8.7,391.2,Sunita P,2023,August,3,8000.0,696.0,7304.0,3912.0,3392.0,46.440306681270535
BT-01271,2023-08-22,South,General Trade,Hydrating Moisturiser 50ml,23,480.0,12.2,169.34,Anand V,2023,August,3,11040.0,1346.8799999999999,9693.12,3894.82,5798.300000000001,59.818716780561886
BT-01477,2023-08-22,South,Online,Kajal Eye Pencil,54,190.0,16.6,52.97,Anand V,2023,August,3,10260.0,1703.16,8556.84,2860.38,5696.46,66.57200555345197
BT-01883,2023-08-22,North,General Trade,Vitamin C Face Serum 30ml,51,750.0,7.9,215.25,Deepa S,2023,August,3,38250.0,3021.75,35228.25,10977.75,24250.5,68.83821932681867
BT-02340,2023-08-22,West,Online,Perfume 100ml EDP,9,2170.0,28.7,1052.88,Rahul D,2023,August,3,19530.0,5605.11,13924.89,9475.920000000002,4448.9699999999975,31.949767646279415
BT-02342,2023-08-22,West,Pharmacy,Hydrating Moisturiser 50ml,31,570.0,32.4,221.05,Nidhi C,2023,August,3,17670.0,5725.08,11944.92,6852.55,5092.37,42.63209799647046
BT-02648,2023-08-22,East,General Trade,Nail Polish Set (12pc),4,510.0,15.7,218.69,Meena G,2023,August,3,2040.0,320.28000000000003,1719.72,874.76,844.96,49.133579885097575
BT-02746,2023-08-22,Central,Online,Micellar Cleansing Water,50,310.0,10.0,88.78,Sunita P,2023,August,3,15500.0,1550.0,13950.0,4439.0,9511.0,68.17921146953405
BT-02819,2023-08-22,North,General Trade,Mascara,44,330.0,9.2,144.08,Rohit K,2023,August,3,14520.0,1335.84,13184.16,6339.52,6844.639999999999,51.91563209184354
BT-02967,2023-08-22,East,Modern Trade,Micellar Cleansing Water,38,330.0,4.4,117.74,Pooja N,2023,August,3,12540.0,551.7600000000001,11988.24,4474.12,7514.12,62.67909217700013
BT-03054,2023-08-22,West,Salon Wholesale,Vitamin C Face Serum 30ml,34,680.0,24.4,219.23,Rahul D,2023,August,3,23120.0,5641.28,17478.72,7453.82,10024.900000000001,57.354886399004045
BT-03115,2023-08-22,North,Salon Wholesale,Blush Palette,50,640.0,7.7,252.42,Deepa S,2023,August,3,32000.0,2464.0,29536.0,12621.0,16915.0,57.269095341278444
BT-03314,2023-08-22,East,Modern Trade,Under Eye Cream 15ml,40,750.0,12.1,210.97,Meena G,2023,August,3,30000.0,3630.0,26370.0,8438.8,17931.2,67.99848312476298
BT-03542,2023-08-22,Central,Salon Wholesale,SPF 50 Sunscreen 100g,52,330.0,4.2,132.79,Sunita P,2023,August,3,17160.0,720.72,16439.28,6905.08,9534.199999999999,57.99645726576833
BT-03705,2023-08-22,North,Online,Compact Powder,41,360.0,7.7,138.38,Deepa S,2023,August,3,14760.0,1136.52,13623.48,5673.58,7949.9,58.35439990369567
BT-03742,2023-08-22,North,Salon Wholesale,Blush Palette,53,800.0,5.0,348.16,Anjali M,2023,August,3,42400.0,2120.0,40280.0,18452.48,21827.52,54.18947368421053
BT-03919,2023-08-22,Central,Salon Wholesale,Hydrating Moisturiser 50ml,13,390.0,6.9,147.22,Suresh K,2023,August,3,5070.0,349.83000000000004,4720.17,1913.86,2806.3100000000004,59.45357900245119
BT-04392,2023-08-22,South,Modern Trade,Lip Gloss,17,220.0,12.9,62.24,Anand V,2023,August,3,3740.0,482.46000000000004,3257.54,1058.08,2199.46,67.51904811606305
BT-04498,2023-08-22,West,Pharmacy,Kajal Eye Pencil,5,210.0,24.1,59.18,Nidhi C,2023,August,3,1050.0,253.05,796.95,295.9,501.05000000000007,62.870945479641136
BT-04714,2023-08-22,South,Online,Face Wash 100ml,5,290.0,21.7,91.38,Anand V,2023,August,3,1450.0,314.65,1135.35,456.9,678.4499999999999,59.75690315761659
BT-00035,2023-08-23,West,General Trade,SPF 50 Sunscreen 100g,44,470.0,42.5,184.29,Priya S,2023,August,3,20680.0,8789.0,11891.0,8108.759999999999,3782.2400000000007,31.807585568917673
BT-00958,2023-08-23,East,Online,Kajal Eye Pencil,30,220.0,15.7,75.37,Sneha B,2023,August,3,6600.0,1036.2,5563.8,2261.1000000000004,3302.7,59.360509004637116
BT-01236,2023-08-23,North,General Trade,SPF 50 Sunscreen 100g,20,320.0,8.2,137.09,Anjali M,2023,August,3,6400.0,524.8,5875.2,2741.8,3133.3999999999996,53.33265250544662
BT-01543,2023-08-23,Central,General Trade,BB Cream 30ml,10,550.0,13.5,215.49,Suresh K,2023,August,3,5500.0,742.5,4757.5,2154.9,2602.6,54.705202312138724
BT-01817,2023-08-23,East,Pharmacy,Compact Powder,36,280.0,6.0,102.7,Sneha B,2023,August,3,10080.0,604.8,9475.2,3697.2000000000003,5778.0,60.980243161094215
BT-01910,2023-08-23,North,General Trade,Face Wash 100ml,8,180.0,12.1,51.01,Anjali M,2023,August,3,1440.0,174.24,1265.76,408.08,857.6800000000001,67.76008090001264
BT-02604,2023-08-23,North,Salon Wholesale,Hair Serum 100ml,17,490.0,11.2,198.55,Anjali M,2023,August,3,8330.0,932.9599999999999,7397.04,3375.3500000000004,4021.6899999999996,54.368909726052586
BT-02847,2023-08-23,Central,Pharmacy,Perfume 100ml EDP,18,1330.0,8.0,680.96,Vikram N,2023,August,3,23940.0,1915.2,22024.8,12257.28,9767.519999999999,44.347826086956516
BT-02983,2023-08-23,West,Modern Trade,Micellar Cleansing Water,41,320.0,37.8,89.89,Rahul D,2023,August,3,13120.0,4959.36,8160.64,3685.4900000000002,4475.15,54.8382234726688
BT-03645,2023-08-23,South,Online,Face Wash 100ml,25,260.0,20.6,81.41,Priya R,2023,August,3,6500.0,1339.0,5161.0,2035.25,3125.75,60.56481302073241
BT-03738,2023-08-23,Central,Online,Hair Oil 200ml,55,360.0,6.3,114.37,Suresh K,2023,August,3,19800.0,1247.4,18552.6,6290.35,12262.249999999998,66.09450966441361
BT-03954,2023-08-23,Central,Pharmacy,Matte Lipstick,48,350.0,8.0,126.63,Vikram N,2023,August,3,16800.0,1344.0,15456.0,6078.24,9377.76,60.673913043478265
BT-04131,2023-08-23,West,Modern Trade,SPF 50 Sunscreen 100g,30,380.0,36.7,157.62,Rahul D,2023,August,3,11400.0,4183.8,7216.2,4728.6,2487.5999999999995,34.47243701671239
BT-04164,2023-08-23,South,Salon Wholesale,Micellar Cleansing Water,38,340.0,25.1,114.34,Priya R,2023,August,3,12920.0,3242.92,9677.08,4344.92,5332.16,55.10091887222178
BT-04355,2023-08-23,East,Online,Micellar Cleansing Water,10,400.0,5.9,120.68,Pooja N,2023,August,3,4000.0,236.00000000000003,3764.0,1206.8000000000002,2557.2,67.93836344314559
BT-00128,2023-08-24,North,General Trade,Lip Gloss,51,210.0,4.1,68.06,Deepa S,2023,August,3,10710.0,439.10999999999996,10270.89,3471.06,6799.83,66.20487611102836
BT-00833,2023-08-24,Central,Online,Rose Water Toner 200ml,34,340.0,9.9,97.58,Suresh K,2023,August,3,11560.0,1144.44,10415.56,3317.72,7097.84,68.14650388457271
BT-01321,2023-08-24,North,Salon Wholesale,BB Cream 30ml,21,680.0,12.3,253.91,Anjali M,2023,August,3,14280.0,1756.4400000000003,12523.56,5332.11,7191.45,57.42336843517338
BT-01494,2023-08-24,North,Salon Wholesale,Under Eye Cream 15ml,54,780.0,10.7,260.6,Deepa S,2023,August,3,42120.0,4506.84,37613.16,14072.400000000001,23540.760000000002,62.586498980675906
BT-01999,2023-08-24,North,Online,Nail Polish Set (12pc),60,490.0,7.4,215.65,Anjali M,2023,August,3,29400.0,2175.6000000000004,27224.4,12939.0,14285.400000000001,52.472781769295196
